timestamp,plant_id,plant_name,latitude,longitude,hub_height_m,capacity_mw,temperature_c,humidity_pct,wind_speed_80m,wind_speed_120m,wind_direction_deg,power_output_mw
2024-04-13 01:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,22.53,57.07,5.878,6.382,203.8,0.1163
2024-04-13 01:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,24.64,52.87,5.406,5.663,185.1,0.8493
2024-04-13 01:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,26.76,52.62,7.196,7.48,202.9,46.518
2024-04-13 01:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,20.84,53.52,7.612,7.959,206.2,3.9334
2024-04-13 01:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,26.59,53.58,8.967,9.359,185.9,18.4944
2024-04-13 01:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,22.17,49.07,6.89,7.33,192.2,1.0712
2024-04-13 02:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,26.83,52.81,6.136,6.488,221.5,1.8047
2024-04-13 02:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,26.84,54.19,7.447,8.032,214.7,5.9982
2024-04-13 02:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,22.34,62.86,4.265,4.406,225.4,0.0
2024-04-13 02:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,25.67,52.37,6.058,6.511,208.7,0.3885
2024-04-13 02:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,26.83,47.69,6.493,6.958,223.6,28.1927
2024-04-13 02:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,21.22,53.99,4.25,4.534,233.0,1.4532
2024-04-13 02:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,27.5,60.02,6.922,7.531,203.8,6.9576
2024-04-13 02:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,24.02,50.64,4.164,4.113,215.4,0.2287
2024-04-13 02:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,28.58,56.05,6.313,6.52,230.5,2.556
2024-04-13 02:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,27.2,52.14,5.847,6.283,240.7,1.1576
2024-04-13 02:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,22.23,62.43,6.089,5.996,236.2,0.5708
2024-04-13 02:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,26.16,54.62,7.09,7.79,223.4,1.8107
2024-04-13 02:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,27.33,57.13,5.789,6.406,238.3,4.2836
2024-04-13 02:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,21.76,57.75,6.443,6.973,245.2,2.1175
2024-04-13 02:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,26.82,56.98,8.004,8.468,222.9,10.9294
2024-04-13 02:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,22.47,47.94,6.899,7.202,229.0,3.7889
2024-04-13 03:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,28.2,47.73,6.971,7.401,235.8,1.1252
2024-04-13 03:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,26.96,49.64,7.877,8.282,232.7,8.067
2024-04-13 03:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,22.7,59.79,4.717,5.205,226.7,0.4357
2024-04-13 03:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,27.93,51.63,5.133,5.242,219.8,0.0
2024-04-13 03:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,28.58,55.44,6.925,7.397,246.0,28.5168
2024-04-13 03:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,23.75,62.53,5.057,5.622,237.6,0.1394
2024-04-13 03:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,26.36,50.63,7.764,8.183,219.9,8.4276
2024-04-13 03:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,23.26,51.08,6.411,6.826,217.7,1.803
2024-04-13 03:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,28.55,52.26,7.073,7.597,248.9,6.3299
2024-04-13 03:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,28.82,55.56,5.813,6.251,258.6,0.0
2024-04-13 03:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,23.94,59.41,6.5,6.838,250.1,0.6826
2024-04-13 03:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,27.68,55.43,6.801,6.672,238.0,1.655
2024-04-13 03:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,29.92,55.56,6.408,6.933,256.4,25.1306
2024-04-13 03:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,24.4,56.6,7.655,8.171,253.5,4.8649
2024-04-13 03:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,28.13,57.76,7.627,8.04,234.3,10.7561
2024-04-13 03:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,25.35,51.88,8.133,8.386,247.4,6.9526
2024-04-13 04:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,29.59,50.29,8.804,9.306,232.0,9.1134
2024-04-13 04:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,29.05,52.31,6.201,6.682,250.7,0.994
2024-04-13 04:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,22.91,61.93,6.749,7.266,237.9,0.144
2024-04-13 04:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,29.28,56.92,5.265,5.636,228.3,1.9663
2024-04-13 04:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,30.24,58.08,7.208,7.606,260.0,21.7208
2024-04-13 04:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,25.64,53.35,5.765,5.859,246.2,0.0
2024-04-13 04:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,29.3,63.39,5.332,5.621,230.8,0.76
2024-04-13 04:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,24.8,51.93,5.6,5.667,232.4,0.8037
2024-04-13 04:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,30.74,51.6,8.292,9.046,246.3,6.3593
2024-04-13 04:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,31.71,51.93,6.048,6.667,247.4,0.0407
2024-04-13 04:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,26.02,63.05,5.112,5.176,251.9,0.0
2024-04-13 04:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,31.16,56.44,6.952,7.6,230.3,3.0188
2024-04-13 04:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,31.76,55.29,4.851,5.249,254.4,6.2538
2024-04-13 04:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,25.38,55.92,5.979,6.319,255.1,0.0
2024-04-13 04:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,29.49,59.61,6.641,7.288,235.4,5.1034
2024-04-13 04:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,26.06,56.9,5.739,6.161,240.7,2.4455
2024-04-13 05:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,32.32,48.95,8.627,9.311,234.6,8.8228
2024-04-13 05:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,31.03,55.37,6.315,6.7,229.5,0.0
2024-04-13 05:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,25.55,53.31,7.75,8.322,241.0,1.7787
2024-04-13 05:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,30.41,52.28,7.303,7.731,220.8,2.3458
2024-04-13 05:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,30.21,56.49,6.868,7.007,238.8,22.8447
2024-04-13 05:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,26.1,59.64,8.273,8.798,246.0,8.8551
2024-04-13 05:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,30.71,56.91,7.167,7.641,224.6,7.4085
2024-04-13 05:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,25.22,51.79,7.952,8.606,228.7,5.3046
2024-04-13 05:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,32.15,47.52,8.696,9.189,203.3,10.301
2024-04-13 05:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,31.95,50.1,8.362,8.587,198.1,8.8613
2024-04-13 05:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,25.95,58.65,5.121,5.455,199.1,0.2571
2024-04-13 05:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,30.36,57.31,7.033,7.63,191.2,3.3476
2024-04-13 05:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,33.44,57.18,10.216,10.654,206.9,160.8274
2024-04-13 05:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,25.9,50.99,8.21,8.493,204.2,6.1919
2024-04-13 05:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,30.29,58.01,6.326,6.405,191.8,1.9897
2024-04-13 05:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,26.4,52.75,6.72,7.114,192.1,3.4634
2024-04-13 06:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,34.22,47.22,6.17,6.676,219.8,0.0
2024-04-13 06:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,32.18,52.33,9.097,9.712,232.0,18.556
2024-04-13 06:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,28.1,61.65,8.053,8.35,225.0,2.3039
2024-04-13 06:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,31.96,59.43,6.713,7.039,205.6,1.6129
2024-04-13 06:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,32.71,56.0,5.716,5.679,223.8,4.4022
2024-04-13 06:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,28.35,52.93,5.826,5.978,228.9,0.0
2024-04-13 06:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,29.71,64.39,6.518,6.785,212.8,4.4234
2024-04-13 06:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,27.93,47.81,8.515,9.152,213.8,9.1437
2024-04-13 06:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,34.02,53.6,8.373,8.886,257.7,8.3002
2024-04-13 06:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,33.0,54.88,7.039,7.637,246.4,5.7873
2024-04-13 06:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,29.09,60.95,7.503,7.985,247.3,1.345
2024-04-13 06:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,33.56,53.07,6.396,6.913,231.5,1.8377
2024-04-13 06:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,34.06,58.09,6.264,6.615,250.3,14.6756
2024-04-13 06:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,28.51,52.85,7.801,8.601,258.5,4.7019
2024-04-13 06:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,32.74,55.6,5.829,5.902,234.7,1.4
2024-04-13 06:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,28.37,47.19,7.981,8.196,241.5,4.9356
2024-04-13 07:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,33.96,48.89,9.008,9.607,226.2,9.0859
2024-04-13 07:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,34.64,52.47,8.982,9.55,234.0,15.593
2024-04-13 07:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,30.04,53.58,8.824,9.65,217.1,0.0
2024-04-13 07:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,33.74,56.92,8.398,8.672,211.7,6.0735
2024-04-13 07:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,33.7,56.62,6.475,6.57,230.7,19.9766
2024-04-13 07:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,28.38,55.83,8.531,8.983,232.0,8.2521
2024-04-13 07:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,32.18,55.49,10.065,10.479,212.6,34.3104
2024-04-13 07:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,30.25,48.66,9.344,9.927,217.8,12.4376
2024-04-13 07:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,35.66,51.29,7.364,7.757,242.1,3.946
2024-04-13 07:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,34.03,46.27,8.096,8.453,238.5,9.9118
2024-04-13 07:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,29.9,63.25,9.336,10.081,223.6,4.3279
2024-04-13 07:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,35.17,61.1,6.905,7.088,230.7,4.1257
2024-04-13 07:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,33.94,56.82,7.686,8.392,235.1,45.1265
2024-04-13 07:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,29.91,53.71,7.024,7.608,240.6,2.0289
2024-04-13 07:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,34.26,57.98,9.131,9.538,227.9,22.3212
2024-04-13 07:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,29.64,54.77,9.39,10.193,232.9,13.6333
2024-04-13 08:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,36.16,44.62,10.072,10.709,224.5,20.1125
2024-04-13 08:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,33.58,51.7,6.638,6.63,221.0,2.5358
2024-04-13 08:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,29.2,64.3,9.633,10.248,218.9,4.8144
2024-04-13 08:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,34.85,58.39,8.394,9.094,200.8,7.3546
2024-04-13 08:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,36.92,54.74,9.565,10.403,230.4,115.845
2024-04-13 08:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,31.05,56.0,8.352,8.938,223.0,7.9738
2024-04-13 08:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,34.15,60.37,7.719,8.183,205.2,10.3318
2024-04-13 08:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,32.32,48.83,7.316,7.534,215.7,3.8175
2024-04-13 08:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.23,48.51,6.76,6.866,209.2,3.9753
2024-04-13 08:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,35.92,54.19,9.312,9.953,206.4,17.7896
2024-04-13 08:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,29.9,57.97,8.16,8.891,212.4,2.3104
2024-04-13 08:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,34.3,53.11,7.47,8.151,190.9,3.8723
2024-04-13 08:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,36.77,54.85,9.218,9.408,227.8,105.4108
2024-04-13 08:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,31.19,55.81,8.67,9.619,208.4,6.8969
2024-04-13 08:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,34.77,58.74,8.817,9.255,199.9,17.5615
2024-04-13 08:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,32.37,55.66,9.893,10.485,196.2,16.8266
2024-04-13 09:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.48,51.11,12.4,12.981,230.9,44.6751
2024-04-13 09:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,35.22,48.75,9.254,9.888,225.1,17.8299
2024-04-13 09:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,33.3,62.48,8.278,8.733,228.7,2.4588
2024-04-13 09:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,36.42,60.25,9.856,10.438,213.0,13.6304
2024-04-13 09:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,37.08,58.55,8.993,9.728,224.4,95.3088
2024-04-13 09:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,32.47,56.7,6.69,7.24,228.6,1.3111
2024-04-13 09:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,35.98,59.22,8.82,9.321,216.0,16.9564
2024-04-13 09:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,33.56,53.79,7.172,7.554,220.1,4.1264
2024-04-13 09:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.5,48.76,8.782,9.542,232.3,9.2036
2024-04-13 09:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,36.18,51.2,7.617,8.164,238.8,5.087
2024-04-13 09:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,31.77,60.35,9.721,10.204,228.4,4.8264
2024-04-13 09:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,38.26,53.16,7.821,8.255,225.8,3.3225
2024-04-13 09:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,37.48,56.14,7.591,8.107,231.4,46.7498
2024-04-13 09:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,32.53,54.18,6.824,7.091,242.9,1.691
2024-04-13 09:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,35.64,54.03,8.661,9.356,217.6,17.3744
2024-04-13 09:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,32.78,56.73,7.889,8.496,227.8,5.6464
2024-04-13 10:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.46,48.39,8.193,8.618,217.1,7.5403
2024-04-13 10:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,38.42,49.51,8.115,8.386,207.7,9.7242
2024-04-13 10:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,33.26,51.09,9.233,9.555,212.1,4.4303
2024-04-13 10:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,36.76,56.71,9.493,10.315,205.6,13.6287
2024-04-13 10:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,38.24,54.61,7.506,8.072,224.0,41.2982
2024-04-13 10:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,33.69,57.49,10.09,10.376,225.2,17.1197
2024-04-13 10:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,35.79,56.89,8.176,8.613,206.4,12.296
2024-04-13 10:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,33.27,52.3,8.963,9.62,212.1,11.3111
2024-04-13 10:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,38.3,52.43,9.875,10.254,222.3,19.1869
2024-04-13 10:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,37.82,53.05,8.298,8.806,224.0,9.1799
2024-04-13 10:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,32.08,62.12,7.045,7.279,215.2,1.0188
2024-04-13 10:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,36.53,57.83,7.11,7.589,215.7,3.9417
2024-04-13 10:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,40.09,48.79,8.141,8.312,227.8,61.2245
2024-04-13 10:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,33.75,53.96,8.698,9.282,219.6,9.1263
2024-04-13 10:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,35.62,61.94,7.263,7.889,214.6,8.8823
2024-04-13 10:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,34.13,54.18,8.975,10.015,213.0,11.4275
2024-04-13 11:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.26,49.65,10.111,11.046,208.2,21.4896
2024-04-13 11:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,38.04,53.98,9.835,10.393,212.6,22.5762
2024-04-13 11:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,33.49,51.56,10.515,11.145,214.9,7.2071
2024-04-13 11:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,38.64,55.99,8.488,8.94,194.9,6.3871
2024-04-13 11:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,37.4,53.94,9.694,10.393,205.3,120.0197
2024-04-13 11:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,34.25,55.56,10.17,10.787,209.8,17.7413
2024-04-13 11:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,38.47,57.32,8.313,8.772,190.4,14.954
2024-04-13 11:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,33.48,54.55,8.416,9.049,202.7,7.7227
2024-04-13 11:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,38.47,51.01,11.953,12.607,246.5,40.3286
2024-04-13 11:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,38.59,54.13,9.121,9.647,251.1,13.3744
2024-04-13 11:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,33.0,60.01,7.049,7.264,249.0,1.2421
2024-04-13 11:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,37.15,53.01,8.59,9.24,246.4,10.3694
2024-04-13 11:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,37.59,51.88,6.801,7.429,252.5,24.8377
2024-04-13 11:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,33.21,53.37,7.223,7.697,253.9,3.6401
2024-04-13 11:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,38.0,54.39,7.946,8.233,246.5,0.0
2024-04-13 11:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,34.16,50.16,8.119,8.691,245.0,8.6999
2024-04-13 12:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.71,50.0,11.617,12.418,221.1,34.7077
2024-04-13 12:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,37.86,46.67,8.295,8.533,217.0,10.4131
2024-04-13 12:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,32.45,53.85,7.909,8.497,223.2,2.2053
2024-04-13 12:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,37.36,53.32,10.389,10.964,214.7,18.9667
2024-04-13 12:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,39.2,56.4,7.81,8.371,224.1,59.1653
2024-04-13 12:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,32.57,55.45,7.783,7.948,222.0,3.688
2024-04-13 12:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,38.18,57.29,7.742,8.375,207.7,9.3432
2024-04-13 12:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,33.28,55.69,9.499,10.232,205.6,14.3966
2024-04-13 12:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,38.96,52.63,7.661,8.016,263.2,4.8071
2024-04-13 12:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,39.33,58.92,9.458,10.136,250.9,0.0
2024-04-13 12:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,32.96,53.68,8.971,9.676,253.5,3.529
2024-04-13 12:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,39.04,56.89,7.041,7.462,244.0,3.3025
2024-04-13 12:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,39.19,56.77,9.523,9.798,250.5,120.3415
2024-04-13 12:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,33.9,54.44,7.811,8.167,260.9,5.594
2024-04-13 12:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,36.69,61.45,8.663,9.474,247.5,16.532
2024-04-13 12:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,32.76,54.29,11.946,12.302,253.7,34.8959
2024-04-13 13:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,39.11,46.31,8.69,9.393,261.3,8.6978
2024-04-13 13:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,37.97,53.79,7.089,8.043,252.3,4.354
2024-04-13 13:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,34.28,58.79,9.464,10.085,254.2,4.2281
2024-04-13 13:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,37.7,58.49,7.152,7.088,245.3,1.1849
2024-04-13 13:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,40.18,60.29,8.164,8.949,268.3,63.2053
2024-04-13 13:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,33.07,56.06,10.726,11.314,264.3,22.8283
2024-04-13 13:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,37.91,60.31,9.295,10.225,243.4,20.9756
2024-04-13 13:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,35.36,48.02,9.73,10.022,251.1,13.8414
2024-04-13 13:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,38.45,53.64,7.779,8.244,227.9,7.2743
2024-04-13 13:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,37.49,51.43,7.104,7.42,219.3,4.4554
2024-04-13 13:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,35.13,59.18,8.648,9.09,223.8,2.6283
2024-04-13 13:30:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,38.01,56.75,6.657,7.086,219.8,1.6793
2024-04-13 13:30:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,38.55,55.8,6.662,6.93,227.0,22.1134
2024-04-13 13:30:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,33.74,53.35,8.919,9.783,233.1,8.0348
2024-04-13 13:30:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,38.55,52.9,8.211,9.003,216.4,13.1946
2024-04-13 13:30:00,8,CLP Wind Farm,16.14,74.83,80,50.0,34.69,50.34,10.442,10.92,223.1,19.0933
2024-04-13 14:00:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.72,52.11,10.676,10.978,204.2,25.4878
2024-04-13 14:00:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,36.48,55.57,8.116,8.667,194.5,9.8639
2024-04-13 14:00:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,32.95,51.13,8.769,8.939,207.5,3.1352
2024-04-13 14:00:00,4,Bijapur Wind Farm,16.75,75.9,106,50.0,38.23,54.6,8.04,8.675,198.4,0.0
2024-04-13 14:00:00,5,Gadag Wind Farm,15.42,75.62,135,302.4,38.67,55.98,6.707,7.438,214.3,25.5784
2024-04-13 14:00:00,6,Energon Mangoli Wind Farm,16.55,76.2,100,46.0,32.33,53.26,10.296,11.096,207.1,18.6619
2024-04-13 14:00:00,7,Tata Power Wind Project,15.35,75.58,65,50.4,37.45,53.5,11.675,12.407,196.7,50.4
2024-04-13 14:00:00,8,CLP Wind Farm,16.14,74.83,80,50.0,33.99,51.29,8.053,8.542,201.6,5.4721
2024-04-13 14:30:00,1,Tuppadahalli Wind Farm,14.2,76.433,80,56.1,37.18,51.72,11.192,12.275,182.5,32.3241
2024-04-13 14:30:00,2,Bannur Wind Farm,16.83,75.72,120,78.0,36.03,53.4,8.222,8.865,193.6,9.0946
2024-04-13 14:30:00,3,Jogmatti BSES Wind Farm,14.108,76.391,65,14.0,32.02,60.28,7.515,7.652,179.8,1.9982
