timestamp,plant_id,plant_type,installed_capacity_mw,generation_mw,generation_p50_mw,ghi_wm2,cloud_cover_pct,temperature_c,wind_speed_ms,wind_direction_deg,humidity_pct,pressure_hpa,latitude,longitude,hub_height_m,thermal_mw,hydro_mw,demand_mw,frequency
2026-05-14 18:00:00,kpcl_itnal,solar,3.0,0.0,0.0,30.61,18,34.28,4.469148859207851,324,62,1009,16.43,74.67,0,6634.48,1779.11,10635.08,49.951
2026-05-14 18:15:00,kpcl_itnal,solar,3.0,0.0,0.005,41.99,69,34.0,1.9199726115751248,82,55,1009,16.43,74.67,0,6290.84,2119.57,11279.66,49.978
2026-05-14 18:30:00,kpcl_itnal,solar,3.0,0.0,0.0,13.27,41,34.33,2.6806979090661835,178,39,1008,16.43,74.67,0,5482.96,1777.85,11399.05,50.062
2026-05-14 18:45:00,kpcl_itnal,solar,3.0,0.0,0.0,8.06,29,34.33,2.761436055662662,339,61,1012,16.43,74.67,0,5962.31,2325.76,10294.77,49.966
2026-05-14 19:00:00,kpcl_itnal,solar,3.0,0.0,0.0,14.54,77,32.11,2.621583029523034,67,51,1013,16.43,74.67,0,7304.72,2775.68,11197.87,50.014
2026-05-14 19:15:00,kpcl_itnal,solar,3.0,0.0,0.0149,40.15,48,32.17,3.0021285806499867,258,76,1012,16.43,74.67,0,6728.9,2318.58,11956.46,49.917
2026-05-14 19:30:00,kpcl_itnal,solar,3.0,0.0,0.0,1.31,60,32.12,2.583093853317665,116,71,1010,16.43,74.67,0,6361.05,2270.26,11876.88,49.946
2026-05-14 19:45:00,kpcl_itnal,solar,3.0,0.0,0.0,36.29,100,32.73,4.843743657277775,246,40,1009,16.43,74.67,0,5184.57,2213.19,12287.66,50.081
2026-05-14 20:00:00,kpcl_itnal,solar,3.0,0.0,0.0051,5.99,10,30.38,2.4815353257190473,147,55,1005,16.43,74.67,0,5245.08,2525.02,11861.26,50.089
2026-05-14 20:15:00,kpcl_itnal,solar,3.0,0.0,0.0087,46.2,79,30.68,1.9379230056639676,326,34,1012,16.43,74.67,0,6753.46,1859.83,12142.49,50.051
2026-05-14 20:30:00,kpcl_itnal,solar,3.0,0.0,0.0189,41.52,28,30.44,1.1221060660767512,81,38,1005,16.43,74.67,0,5132.56,2536.19,11554.02,50.052
2026-05-14 20:45:00,kpcl_itnal,solar,3.0,0.0,0.0,24.2,89,30.96,1.806225279848595,249,56,1006,16.43,74.67,0,5638.42,1642.44,12450.88,49.967
2026-05-14 21:00:00,kpcl_itnal,solar,3.0,0.0,0.0,3.31,74,28.0,2.757614800478383,76,62,1007,16.43,74.67,0,6373.91,1990.78,12459.72,49.925
2026-05-14 21:15:00,kpcl_itnal,solar,3.0,0.0,0.0059,36.02,14,28.3,3.6620165049632982,260,61,1006,16.43,74.67,0,5845.5,2458.57,12481.65,50.09
2026-05-14 21:30:00,kpcl_itnal,solar,3.0,0.0,0.0,33.37,59,28.28,4.837003477356722,246,53,1005,16.43,74.67,0,5667.72,2205.46,12245.43,50.007
2026-05-14 21:45:00,kpcl_itnal,solar,3.0,0.0,0.0201,38.42,1,27.92,4.417019112365385,1,48,1015,16.43,74.67,0,5586.1,1654.33,12162.11,50.043
2026-05-14 22:00:00,kpcl_itnal,solar,3.0,0.0,0.0,42.27,59,25.52,4.228909386915397,20,49,1014,16.43,74.67,0,6063.78,1759.01,12262.01,49.919
2026-05-14 22:15:00,kpcl_itnal,solar,3.0,0.0,0.0,23.81,65,25.44,3.312162975706715,79,73,1014,16.43,74.67,0,4842.58,1945.46,12485.1,49.974
2026-05-14 22:30:00,kpcl_itnal,solar,3.0,0.0,0.0266,25.51,20,25.65,3.895160939482329,121,33,1015,16.43,74.67,0,5959.56,2165.93,12678.32,50.002
2026-05-14 22:45:00,kpcl_itnal,solar,3.0,0.0,0.0,5.13,23,25.54,2.8305273373582396,58,53,1013,16.43,74.67,0,5688.87,1965.27,12780.39,49.932
2026-05-14 23:00:00,kpcl_itnal,solar,3.0,0.0,0.0117,36.37,17,23.09,3.2506988756375277,327,65,1012,16.43,74.67,0,5824.63,2167.34,11711.85,49.965
2026-05-14 23:15:00,kpcl_itnal,solar,3.0,0.0,0.0,2.76,83,22.76,3.2760245319067125,345,71,1010,16.43,74.67,0,6360.2,2256.22,12577.79,50.009
2026-05-14 23:30:00,kpcl_itnal,solar,3.0,0.0,0.0184,35.02,3,23.34,1.5327540739252306,102,53,1005,16.43,74.67,0,5956.43,2368.51,13508.9,49.955
2026-05-14 23:45:00,kpcl_itnal,solar,3.0,0.0,0.0252,42.56,99,22.84,2.275003602052293,63,80,1006,16.43,74.67,0,6581.22,1790.44,13216.3,50.058
2026-05-15 00:00:00,kpcl_itnal,solar,3.0,0.0,0.007,32.91,89,20.89,4.2638720764640805,91,65,1008,16.43,74.67,0,6083.22,1971.59,13242.63,49.932
2026-05-15 00:15:00,kpcl_itnal,solar,3.0,0.0,0.0,46.44,50,20.35,2.7123127591101817,24,65,1008,16.43,74.67,0,6155.8,1643.33,12691.9,50.012
2026-05-15 00:30:00,kpcl_itnal,solar,3.0,0.0,0.0,19.3,48,20.14,4.440041404995835,223,67,1013,16.43,74.67,0,5643.83,1666.75,12866.34,50.068
2026-05-15 00:45:00,kpcl_itnal,solar,3.0,0.0,0.0273,3.25,94,20.59,2.1417222220045735,102,49,1014,16.43,74.67,0,6463.15,1502.61,11988.93,50.078
2026-05-15 01:00:00,kpcl_itnal,solar,3.0,0.0,0.0024,32.32,7,18.19,1.2357848000557947,291,49,1011,16.43,74.67,0,5373.68,1808.23,13306.55,50.028
2026-05-15 01:15:00,kpcl_itnal,solar,3.0,0.0,0.0,45.51,36,18.03,3.798872739811876,67,78,1011,16.43,74.67,0,6187.15,2017.24,13611.11,49.997
2026-05-15 01:30:00,kpcl_itnal,solar,3.0,0.0,0.0,36.11,11,18.42,3.991980724990798,297,42,1015,16.43,74.67,0,5195.82,1798.58,13007.01,49.922
2026-05-15 01:45:00,kpcl_itnal,solar,3.0,0.0,0.024,32.94,2,18.43,1.8007619713282579,125,78,1005,16.43,74.67,0,6056.94,1911.16,13478.79,49.987
2026-05-15 02:00:00,kpcl_itnal,solar,3.0,0.0,0.0,13.01,40,16.51,1.9992462158392579,39,59,1009,16.43,74.67,0,6519.17,2487.76,12649.62,50.026
2026-05-15 02:15:00,kpcl_itnal,solar,3.0,0.0,0.0145,26.7,2,16.52,3.7246320967168813,227,64,1005,16.43,74.67,0,5919.1,2063.99,13432.17,49.907
2026-05-15 02:30:00,kpcl_itnal,solar,3.0,0.0,0.0,49.09,21,16.61,4.72368043162575,249,56,1009,16.43,74.67,0,6333.37,1489.94,12686.69,50.046
2026-05-15 02:45:00,kpcl_itnal,solar,3.0,0.0,0.0066,31.21,6,16.45,3.90070165209896,163,52,1015,16.43,74.67,0,5536.87,2167.58,12732.1,49.949
2026-05-15 03:00:00,kpcl_itnal,solar,3.0,0.0,0.0,9.93,63,15.58,2.471393046986694,210,44,1005,16.43,74.67,0,5653.57,2231.57,12061.96,50.091
2026-05-15 03:15:00,kpcl_itnal,solar,3.0,0.0,0.0001,9.87,85,16.06,1.3094216033981527,327,51,1013,16.43,74.67,0,5512.81,2569.79,12410.79,49.923
2026-05-15 03:30:00,kpcl_itnal,solar,3.0,0.0,0.0056,18.48,34,15.9,1.1379614744581077,350,44,1014,16.43,74.67,0,5559.17,1910.26,12677.22,49.988
2026-05-15 03:45:00,kpcl_itnal,solar,3.0,0.0,0.0206,19.93,5,15.68,4.21738112726697,53,59,1012,16.43,74.67,0,6036.04,1827.68,13049.35,50.099
2026-05-15 04:00:00,kpcl_itnal,solar,3.0,0.0,0.0,19.76,95,15.62,3.4685006548838704,86,62,1014,16.43,74.67,0,6348.25,2344.11,11428.14,50.077
2026-05-15 04:15:00,kpcl_itnal,solar,3.0,0.0,0.0,2.56,62,15.13,3.432828138217461,249,65,1005,16.43,74.67,0,5455.01,2391.59,11890.24,50.05
2026-05-15 04:30:00,kpcl_itnal,solar,3.0,0.0,0.0065,27.22,9,15.4,2.065564584472961,87,36,1007,16.43,74.67,0,6673.01,1989.0,11942.25,49.979
2026-05-15 04:45:00,kpcl_itnal,solar,3.0,0.0,0.0019,26.11,76,15.81,1.5686649927937646,46,64,1009,16.43,74.67,0,5889.06,2027.64,11329.27,50.039
2026-05-15 05:00:00,kpcl_itnal,solar,3.0,0.0,0.0,41.0,96,15.66,3.288424380804711,30,78,1012,16.43,74.67,0,5836.01,1907.62,11482.02,50.084
2026-05-15 05:15:00,kpcl_itnal,solar,3.0,0.0,0.0,40.94,43,16.31,3.8221561965492414,354,65,1010,16.43,74.67,0,5822.42,1591.14,10993.26,50.023
2026-05-15 05:30:00,kpcl_itnal,solar,3.0,0.0,0.0,30.16,90,15.94,4.301270811277657,258,51,1007,16.43,74.67,0,6232.79,1839.59,11639.35,49.934
2026-05-15 05:45:00,kpcl_itnal,solar,3.0,0.0,0.0,17.54,24,16.31,3.75748877119294,233,70,1010,16.43,74.67,0,6425.71,1730.76,10776.57,49.979
2026-05-15 06:00:00,kpcl_itnal,solar,3.0,0.0,0.0188,15.47,28,16.6,1.0130895524728052,146,35,1006,16.43,74.67,0,6452.52,1857.68,11315.37,49.959
2026-05-15 06:15:00,kpcl_itnal,solar,3.0,0.1854,0.1922,82.14,65,17.2,3.647262617705781,310,78,1014,16.43,74.67,0,5526.53,1941.04,11083.83,50.002
2026-05-15 06:30:00,kpcl_itnal,solar,3.0,0.3723,0.3799,128.31,32,17.02,4.9099938330481985,14,55,1011,16.43,74.67,0,5821.22,1671.63,10514.28,49.929
2026-05-15 06:45:00,kpcl_itnal,solar,3.0,0.5442,0.5377,160.34,38,16.75,1.3525437208643014,211,53,1009,16.43,74.67,0,6204.75,2405.67,10326.64,49.935
2026-05-15 07:00:00,kpcl_itnal,solar,3.0,0.7511,0.7336,231.29,43,18.49,2.6036499732622187,154,45,1010,16.43,74.67,0,6326.26,2780.44,10905.72,50.031
2026-05-15 07:15:00,kpcl_itnal,solar,3.0,0.9113,0.914,262.76,87,17.98,2.9366976278517924,193,43,1010,16.43,74.67,0,5916.74,2386.46,11031.74,50.015
2026-05-15 07:30:00,kpcl_itnal,solar,3.0,1.0942,1.0888,346.49,86,18.17,1.7096571013554454,324,68,1009,16.43,74.67,0,5666.2,1747.82,10629.99,50.028
2026-05-15 07:45:00,kpcl_itnal,solar,3.0,1.2916,1.2715,392.13,68,18.39,1.0581754993614778,326,62,1008,16.43,74.67,0,5814.99,2418.66,10590.16,50.091
2026-05-15 08:00:00,kpcl_itnal,solar,3.0,1.382,1.3776,439.35,61,20.42,4.78341359780993,127,34,1006,16.43,74.67,0,5459.66,1935.35,9966.76,50.01
2026-05-15 08:15:00,kpcl_itnal,solar,3.0,1.6561,1.6521,473.56,46,20.65,2.653964725698603,159,62,1006,16.43,74.67,0,5499.93,1733.42,11041.55,50.041
2026-05-15 08:30:00,kpcl_itnal,solar,3.0,1.7174,1.7041,534.16,4,20.32,2.0582929414412363,194,50,1007,16.43,74.67,0,6145.43,1964.5,9602.34,50.06
2026-05-15 08:45:00,kpcl_itnal,solar,3.0,1.9347,1.9134,565.18,58,20.63,4.451695425479141,349,37,1014,16.43,74.67,0,6050.4,2047.25,10326.01,50.014
2026-05-15 09:00:00,kpcl_itnal,solar,3.0,2.1818,2.1386,575.71,81,23.38,4.9304415458066035,236,51,1006,16.43,74.67,0,5644.82,1690.16,9211.61,50.064
2026-05-15 09:15:00,kpcl_itnal,solar,3.0,2.0813,2.0563,606.61,61,22.47,3.5321896168279734,329,44,1008,16.43,74.67,0,6198.84,1984.78,8347.52,49.939
2026-05-15 09:30:00,kpcl_itnal,solar,3.0,2.2324,2.2003,643.19,98,22.81,2.032393336559889,158,76,1012,16.43,74.67,0,5995.0,1965.77,9800.01,50.09
2026-05-15 09:45:00,kpcl_itnal,solar,3.0,2.3568,2.3313,686.61,44,22.71,4.691571236179072,155,78,1014,16.43,74.67,0,5721.35,1883.18,9038.99,49.908
2026-05-15 10:00:00,kpcl_itnal,solar,3.0,2.4461,2.421,740.55,42,25.93,2.3486561493785345,311,69,1007,16.43,74.67,0,6302.66,1778.3,9586.99,50.017
2026-05-15 10:15:00,kpcl_itnal,solar,3.0,2.5243,2.5071,761.94,95,25.83,3.5245569372725947,69,35,1012,16.43,74.67,0,6038.71,2543.7,9668.34,50.034
2026-05-15 10:30:00,kpcl_itnal,solar,3.0,2.6561,2.6106,779.53,40,25.19,2.3576295396774962,211,56,1009,16.43,74.67,0,5879.23,2626.71,9379.17,49.932
2026-05-15 10:45:00,kpcl_itnal,solar,3.0,2.7101,2.6834,765.25,11,25.19,3.636758875388699,107,71,1012,16.43,74.67,0,6255.87,2093.27,9966.58,50.062
2026-05-15 11:00:00,kpcl_itnal,solar,3.0,2.8939,2.8841,776.27,34,28.22,3.532612613052158,180,39,1009,16.43,74.67,0,6997.0,2012.21,9206.37,50.082
2026-05-15 11:15:00,kpcl_itnal,solar,3.0,2.7686,2.7829,790.68,45,28.5,1.5899569998640528,210,31,1009,16.43,74.67,0,6794.94,2376.6,8670.92,49.939
2026-05-15 11:30:00,kpcl_itnal,solar,3.0,2.8722,2.861,810.42,63,28.32,4.4549964755653075,40,33,1014,16.43,74.67,0,6485.41,1957.4,9184.14,50.027
2026-05-15 11:45:00,kpcl_itnal,solar,3.0,2.7561,2.7095,801.05,49,28.23,3.8657112473492083,18,66,1005,16.43,74.67,0,7021.5,1895.34,8780.93,50.009
2026-05-15 12:00:00,kpcl_itnal,solar,3.0,2.8225,2.7895,809.35,10,30.23,1.0888227724513198,331,69,1013,16.43,74.67,0,6253.04,2009.08,8328.36,50.068
2026-05-15 12:15:00,kpcl_itnal,solar,3.0,2.8785,2.8589,807.88,35,30.23,1.4825049763649933,122,33,1010,16.43,74.67,0,5991.63,2187.21,9701.79,50.093
2026-05-15 12:30:00,kpcl_itnal,solar,3.0,2.7569,2.7523,843.15,67,30.51,1.1301205074314797,60,57,1006,16.43,74.67,0,4813.04,1744.6,8301.87,49.964
2026-05-15 12:45:00,kpcl_itnal,solar,3.0,2.7522,2.7194,811.49,62,30.09,4.208862822141758,353,51,1012,16.43,74.67,0,6116.45,1789.39,8630.89,49.926
2026-05-15 13:00:00,kpcl_itnal,solar,3.0,2.7779,2.7701,799.56,66,32.6,4.769066376798623,172,41,1006,16.43,74.67,0,6590.83,1951.69,8334.74,50.051
2026-05-15 13:15:00,kpcl_itnal,solar,3.0,2.7601,2.7261,781.24,94,32.5,3.3690668236452463,335,72,1014,16.43,74.67,0,5537.97,1526.64,9029.75,50.007
2026-05-15 13:30:00,kpcl_itnal,solar,3.0,2.7161,2.6783,763.14,23,32.33,3.1173511772688522,210,66,1013,16.43,74.67,0,5928.5,2116.44,9397.59,50.098
2026-05-15 13:45:00,kpcl_itnal,solar,3.0,2.6241,2.5747,720.38,38,32.41,2.7704850281618927,52,30,1014,16.43,74.67,0,5461.99,1961.09,9397.56,49.98
2026-05-15 14:00:00,kpcl_itnal,solar,3.0,2.4516,2.4649,727.19,35,33.67,1.1273682257658724,121,35,1006,16.43,74.67,0,6229.33,1600.22,8321.02,49.992
2026-05-15 14:15:00,kpcl_itnal,solar,3.0,2.2719,2.26,703.56,62,33.76,4.025401459028567,25,50,1015,16.43,74.67,0,5250.84,2046.08,8976.74,49.914
2026-05-15 14:30:00,kpcl_itnal,solar,3.0,2.2884,2.265,648.46,43,33.71,1.5191020795909105,84,43,1015,16.43,74.67,0,5257.74,2025.05,9388.11,49.973
2026-05-15 14:45:00,kpcl_itnal,solar,3.0,2.1344,2.1121,632.83,12,33.69,1.6106192678172597,104,48,1009,16.43,74.67,0,6040.0,1720.37,8295.21,49.969
2026-05-15 15:00:00,kpcl_itnal,solar,3.0,1.9736,1.9626,607.2,97,35.11,1.5616317192728526,142,73,1005,16.43,74.67,0,6527.2,1841.91,10226.39,49.97
2026-05-15 15:15:00,kpcl_itnal,solar,3.0,1.9106,1.8965,547.83,62,35.22,2.3040385509634906,28,57,1010,16.43,74.67,0,6018.98,1816.51,10695.55,49.92
2026-05-15 15:30:00,kpcl_itnal,solar,3.0,1.7334,1.7171,497.1,5,35.09,2.047307973921338,325,37,1012,16.43,74.67,0,5711.56,2342.99,9655.75,50.033
2026-05-15 15:45:00,kpcl_itnal,solar,3.0,1.6689,1.6374,475.44,88,35.31,4.048151856254464,148,56,1006,16.43,74.67,0,6689.22,1774.05,9329.65,49.939
2026-05-15 16:00:00,kpcl_itnal,solar,3.0,1.4244,1.415,448.54,11,35.12,1.6404995721989075,52,71,1012,16.43,74.67,0,5901.79,1899.08,9574.54,49.999
2026-05-15 16:15:00,kpcl_itnal,solar,3.0,1.2521,1.2504,354.82,64,35.38,1.328276949725443,249,80,1013,16.43,74.67,0,6581.56,1633.46,10020.42,50.016
2026-05-15 16:30:00,kpcl_itnal,solar,3.0,1.1235,1.1253,311.56,47,35.65,4.500524212905347,89,45,1015,16.43,74.67,0,6133.34,2056.64,9629.42,50.08
2026-05-15 16:45:00,kpcl_itnal,solar,3.0,0.9165,0.8841,263.85,79,35.1,4.600430277841497,197,68,1007,16.43,74.67,0,6307.98,2019.85,9813.86,50.041
2026-05-15 17:00:00,kpcl_itnal,solar,3.0,0.742,0.762,232.27,1,35.14,4.9071652656674525,36,32,1015,16.43,74.67,0,5793.91,1666.72,10991.23,50.095
2026-05-15 17:15:00,kpcl_itnal,solar,3.0,0.5714,0.5608,193.17,86,35.15,1.866000382703001,154,68,1011,16.43,74.67,0,5488.69,2114.5,11181.55,50.049
2026-05-15 17:30:00,kpcl_itnal,solar,3.0,0.3672,0.384,132.94,50,34.77,1.5622177413888139,297,58,1010,16.43,74.67,0,6293.32,1520.87,10917.56,50.089
2026-05-15 17:45:00,kpcl_itnal,solar,3.0,0.1816,0.2161,79.22,72,35.14,4.485487114063874,41,34,1012,16.43,74.67,0,5491.01,2152.15,9746.15,49.924
2026-05-15 18:00:00,kpcl_itnal,solar,3.0,0.0,0.0,5.98,84,33.79,4.135364663181122,73,71,1009,16.43,74.67,0,6141.94,2000.76,10398.34,49.939
2026-05-15 18:15:00,kpcl_itnal,solar,3.0,0.0,0.0083,41.62,3,33.7,2.34720859152402,206,47,1007,16.43,74.67,0,5995.36,2007.71,11699.91,50.041
2026-05-15 18:30:00,kpcl_itnal,solar,3.0,0.0,0.0,19.88,88,33.95,4.62272992359377,249,61,1015,16.43,74.67,0,5804.42,2211.78,11208.02,50.034
2026-05-15 18:45:00,kpcl_itnal,solar,3.0,0.0,0.0071,42.31,11,34.59,1.940034092293529,76,32,1006,16.43,74.67,0,7034.79,2008.07,11050.17,49.924
2026-05-15 19:00:00,kpcl_itnal,solar,3.0,0.0,0.0193,36.11,18,32.92,4.099455905158625,311,65,1012,16.43,74.67,0,6051.39,1923.83,11930.43,50.084
2026-05-15 19:15:00,kpcl_itnal,solar,3.0,0.0,0.0192,4.05,28,32.73,4.533760609450075,210,30,1014,16.43,74.67,0,6610.65,1912.07,11786.95,50.018
2026-05-15 19:30:00,kpcl_itnal,solar,3.0,0.0,0.0057,2.86,77,32.18,4.90724243587605,174,64,1008,16.43,74.67,0,6412.04,1607.54,11657.88,50.035
2026-05-15 19:45:00,kpcl_itnal,solar,3.0,0.0,0.0,40.49,40,32.33,4.19912947118879,341,57,1012,16.43,74.67,0,5863.11,2011.03,12512.25,50.046
2026-05-15 20:00:00,kpcl_itnal,solar,3.0,0.0,0.0164,39.37,93,30.85,1.4691477217194278,127,40,1006,16.43,74.67,0,7057.34,2350.29,12417.74,49.99
2026-05-15 20:15:00,kpcl_itnal,solar,3.0,0.0,0.0,31.18,25,30.71,1.9003320969417081,95,40,1008,16.43,74.67,0,6213.7,1839.86,11618.27,50.052
2026-05-15 20:30:00,kpcl_itnal,solar,3.0,0.0,0.0,32.1,97,30.74,4.524399343919406,247,73,1008,16.43,74.67,0,5316.94,2195.04,12331.87,49.933
2026-05-15 20:45:00,kpcl_itnal,solar,3.0,0.0,0.0021,25.04,33,30.14,4.491070755860047,152,67,1005,16.43,74.67,0,6273.99,1870.26,11749.76,50.086
2026-05-15 21:00:00,kpcl_itnal,solar,3.0,0.0,0.0,35.61,83,28.15,1.5442066744971612,318,74,1011,16.43,74.67,0,5582.12,2239.27,11925.65,49.926
2026-05-15 21:15:00,kpcl_itnal,solar,3.0,0.0,0.0242,34.72,93,27.93,4.007527604748178,274,62,1011,16.43,74.67,0,5942.23,1657.73,11910.7,50.03
2026-05-15 21:30:00,kpcl_itnal,solar,3.0,0.0,0.005,22.8,28,27.82,3.799166459366511,63,76,1011,16.43,74.67,0,6598.15,2419.01,12368.09,49.959
2026-05-15 21:45:00,kpcl_itnal,solar,3.0,0.0,0.005,37.91,96,28.56,1.0786623514930254,207,66,1006,16.43,74.67,0,6707.49,1556.12,13447.05,50.078
2026-05-15 22:00:00,kpcl_itnal,solar,3.0,0.0,0.0,38.96,64,25.43,4.582054195807105,119,66,1009,16.43,74.67,0,5724.47,2501.37,12416.64,50.014
2026-05-15 22:15:00,kpcl_itnal,solar,3.0,0.0,0.0,26.8,34,25.1,2.846334288712799,243,59,1010,16.43,74.67,0,6157.54,1761.18,13538.01,50.07
2026-05-15 22:30:00,kpcl_itnal,solar,3.0,0.0,0.0,32.02,16,25.41,3.175069461844381,16,33,1009,16.43,74.67,0,6260.69,2301.7,13112.41,50.053
2026-05-15 22:45:00,kpcl_itnal,solar,3.0,0.0,0.0,0.69,35,25.85,3.9290771586293776,86,70,1013,16.43,74.67,0,6477.83,2788.46,13157.45,50.089
2026-05-15 23:00:00,kpcl_itnal,solar,3.0,0.0,0.0151,29.92,87,23.07,4.231131724792835,109,78,1008,16.43,74.67,0,6698.86,2230.45,12094.81,49.972
2026-05-15 23:15:00,kpcl_itnal,solar,3.0,0.0,0.0,21.22,53,22.78,4.391859777074508,291,75,1007,16.43,74.67,0,6803.78,2390.57,13038.07,49.912
2026-05-15 23:30:00,kpcl_itnal,solar,3.0,0.0,0.0,4.79,51,23.3,4.774123216131451,70,55,1015,16.43,74.67,0,5805.09,2565.15,11943.63,50.1
2026-05-15 23:45:00,kpcl_itnal,solar,3.0,0.0,0.0,9.96,43,23.36,2.869509110902117,222,77,1015,16.43,74.67,0,6082.34,2129.94,12956.93,49.996
2026-05-16 00:00:00,kpcl_itnal,solar,3.0,0.0,0.0,34.24,80,20.31,2.284371254243924,172,32,1013,16.43,74.67,0,6429.26,1727.18,12887.33,50.016
2026-05-16 00:15:00,kpcl_itnal,solar,3.0,0.0,0.0173,45.82,39,20.06,4.195418776922589,223,75,1006,16.43,74.67,0,6447.05,1859.16,13380.17,50.012
2026-05-16 00:30:00,kpcl_itnal,solar,3.0,0.0,0.0174,12.22,4,20.87,1.56401273326198,14,42,1006,16.43,74.67,0,6365.66,2564.69,12447.75,49.931
2026-05-16 00:45:00,kpcl_itnal,solar,3.0,0.0,0.01,5.58,26,20.85,2.5436545888930864,177,56,1015,16.43,74.67,0,7118.62,2177.78,12320.84,50.012
2026-05-16 01:00:00,kpcl_itnal,solar,3.0,0.0,0.0221,40.85,37,18.27,2.1534818158982008,36,55,1011,16.43,74.67,0,5066.34,1775.05,12730.63,49.918
2026-05-16 01:15:00,kpcl_itnal,solar,3.0,0.0,0.0315,49.22,52,18.33,2.957539103422079,214,39,1005,16.43,74.67,0,6525.18,2171.49,13073.29,49.907
2026-05-16 01:30:00,kpcl_itnal,solar,3.0,0.0,0.0028,43.8,74,18.67,2.332662947094725,128,71,1007,16.43,74.67,0,6242.29,2211.97,13199.62,50.057
2026-05-16 01:45:00,kpcl_itnal,solar,3.0,0.0,0.0291,3.58,20,18.71,2.417836502386622,224,58,1010,16.43,74.67,0,5351.87,2078.2,13138.22,49.939
2026-05-16 02:00:00,kpcl_itnal,solar,3.0,0.0,0.0161,13.28,65,16.44,1.7072435004742408,145,41,1014,16.43,74.67,0,6511.58,1682.43,12906.84,49.948
2026-05-16 02:15:00,kpcl_itnal,solar,3.0,0.0,0.0,15.38,98,16.8,1.9883687097166787,156,64,1006,16.43,74.67,0,6162.08,1803.84,12624.2,50.062
2026-05-16 02:30:00,kpcl_itnal,solar,3.0,0.0,0.0,24.7,1,16.72,2.623658766093229,57,66,1013,16.43,74.67,0,6325.75,2322.99,13139.24,49.919
2026-05-16 02:45:00,kpcl_itnal,solar,3.0,0.0,0.0,11.01,59,16.45,4.384447066126184,150,68,1006,16.43,74.67,0,6405.62,2015.59,13634.54,49.97
2026-05-16 03:00:00,kpcl_itnal,solar,3.0,0.0,0.0,3.24,86,15.74,3.101159824393692,228,35,1005,16.43,74.67,0,5465.92,1883.03,12840.99,49.995
2026-05-16 03:15:00,kpcl_itnal,solar,3.0,0.0,0.0155,16.4,51,16.1,2.2242890063777265,272,40,1008,16.43,74.67,0,7235.38,1602.86,13107.35,49.957
2026-05-16 03:30:00,kpcl_itnal,solar,3.0,0.0,0.0,35.89,90,15.93,4.743646982773942,57,67,1005,16.43,74.67,0,6457.43,2123.35,12034.85,50.048
2026-05-16 03:45:00,kpcl_itnal,solar,3.0,0.0,0.0,45.08,1,16.06,1.5400506779491483,79,38,1010,16.43,74.67,0,6656.6,1893.61,11694.5,49.994
2026-05-16 04:00:00,kpcl_itnal,solar,3.0,0.0,0.0,0.22,18,15.54,3.3760011731101858,344,40,1008,16.43,74.67,0,6294.28,1678.71,11993.94,49.998
2026-05-16 04:15:00,kpcl_itnal,solar,3.0,0.0,0.0,32.88,11,15.8,4.6601074733752785,157,35,1006,16.43,74.67,0,5102.31,1793.87,12303.99,50.013
2026-05-16 04:30:00,kpcl_itnal,solar,3.0,0.0,0.0077,32.58,46,15.92,1.8070579359551693,285,69,1008,16.43,74.67,0,5973.75,1932.78,11623.23,49.937
2026-05-16 04:45:00,kpcl_itnal,solar,3.0,0.0,0.0,10.25,63,15.3,2.075502953810736,352,30,1007,16.43,74.67,0,6631.29,2187.66,12394.53,49.93
2026-05-16 05:00:00,kpcl_itnal,solar,3.0,0.0,0.0,29.18,12,15.98,1.52604336503232,29,65,1011,16.43,74.67,0,6012.08,1549.26,12307.03,49.918
2026-05-16 05:15:00,kpcl_itnal,solar,3.0,0.0,0.0017,17.59,23,15.97,4.920333273754771,222,53,1011,16.43,74.67,0,6059.23,1770.37,10874.96,49.916
2026-05-16 05:30:00,kpcl_itnal,solar,3.0,0.0,0.0,13.1,16,16.11,1.8067647440751013,38,36,1005,16.43,74.67,0,5729.95,1937.56,10572.3,49.966
2026-05-16 05:45:00,kpcl_itnal,solar,3.0,0.0,0.0148,42.31,72,15.88,2.8565238287650185,232,34,1009,16.43,74.67,0,5621.89,2364.72,12112.26,49.991
2026-05-16 06:00:00,kpcl_itnal,solar,3.0,0.0,0.0173,37.26,62,16.89,3.5819892388747463,231,67,1007,16.43,74.67,0,6164.16,1529.85,11003.77,49.987
2026-05-16 06:15:00,kpcl_itnal,solar,3.0,0.1801,0.1905,62.63,63,16.86,4.772107849750701,13,53,1011,16.43,74.67,0,6522.06,2334.0,11036.29,49.981
2026-05-16 06:30:00,kpcl_itnal,solar,3.0,0.3803,0.3807,128.67,83,16.63,1.155330598938145,284,33,1008,16.43,74.67,0,6377.22,1827.22,11998.76,49.983
2026-05-16 06:45:00,kpcl_itnal,solar,3.0,0.5621,0.5753,167.91,54,17.18,1.8299723162143975,248,67,1009,16.43,74.67,0,5457.28,1868.05,11256.83,49.91
2026-05-16 07:00:00,kpcl_itnal,solar,3.0,0.7254,0.7137,221.43,7,18.45,1.095076154062904,174,46,1005,16.43,74.67,0,5811.35,1982.74,10461.38,50.016
2026-05-16 07:15:00,kpcl_itnal,solar,3.0,0.8971,0.8781,277.38,45,18.51,1.9702916615867525,166,72,1008,16.43,74.67,0,6874.9,1992.95,10379.43,49.998
