timestamp,plant_id,temperature_c,wind_speed_ms,wind_speed_80m,wind_speed_120m,wind_direction_deg,humidity_pct
2022-05-12 12:30:00,8,36.57,9.482,9.482,10.16,194.7,54.84
2022-05-12 13:00:00,1,39.83,11.895,11.895,12.612,225.5,53.95
2022-05-12 13:00:00,2,37.08,12.038,12.038,13.25,216.2,54.4
2022-05-12 13:00:00,3,38.97,12.161,12.161,12.879,219.3,53.31
2022-05-12 13:00:00,4,39.18,12.362,12.362,12.989,216.0,54.36
2022-05-12 13:00:00,5,41.82,10.134,10.134,10.856,223.3,57.56
2022-05-12 13:00:00,6,35.29,9.405,9.405,10.132,210.8,50.5
2022-05-12 13:00:00,7,37.83,10.556,10.556,11.499,216.2,53.15
2022-05-12 13:00:00,8,36.34,9.829,9.829,9.911,204.6,47.61
2022-05-12 13:30:00,1,40.87,13.725,13.725,14.623,175.0,57.04
2022-05-12 13:30:00,2,36.27,9.793,9.793,10.402,172.6,56.75
2022-05-12 13:30:00,3,38.88,11.966,11.966,12.833,184.5,48.24
2022-05-12 13:30:00,4,38.43,9.452,9.452,10.08,182.7,52.44
2022-05-12 13:30:00,5,38.88,10.289,10.289,10.726,191.2,54.4
2022-05-12 13:30:00,6,35.45,9.835,9.835,10.557,174.3,51.21
2022-05-12 13:30:00,7,38.2,12.774,12.774,14.076,179.7,54.8
2022-05-12 13:30:00,8,36.6,10.42,10.42,11.064,188.4,51.58
2022-05-12 14:00:00,1,39.47,10.091,10.091,10.476,257.7,54.97
2022-05-12 14:00:00,2,36.32,9.632,9.632,10.29,243.0,59.77
2022-05-12 14:00:00,3,39.39,12.663,12.663,13.365,263.2,50.32
2022-05-12 14:00:00,4,37.39,10.63,10.63,11.118,245.3,51.83
2022-05-12 14:00:00,5,40.71,11.735,11.735,12.721,266.9,50.82
2022-05-12 14:00:00,6,34.18,10.245,10.245,10.571,260.0,49.88
2022-05-12 14:00:00,7,37.91,9.395,9.395,9.656,248.1,55.54
2022-05-12 14:00:00,8,34.5,10.489,10.489,10.976,243.1,50.94
2022-05-12 14:30:00,1,38.89,10.011,10.011,10.63,213.9,55.84
2022-05-12 14:30:00,2,36.75,7.516,7.516,7.87,213.1,54.84
2022-05-12 14:30:00,3,37.61,8.774,8.774,9.548,212.9,52.86
2022-05-12 14:30:00,4,38.51,12.736,12.736,13.519,211.4,55.36
2022-05-12 14:30:00,5,39.18,10.79,10.79,11.408,216.4,49.52
2022-05-12 14:30:00,6,35.6,10.922,10.922,11.606,199.5,52.74
2022-05-12 14:30:00,7,36.14,11.344,11.344,12.097,203.0,54.29
2022-05-12 14:30:00,8,35.17,8.54,8.54,9.042,218.7,50.98
2022-05-12 15:00:00,1,38.8,11.359,11.359,12.051,214.9,57.16
2022-05-12 15:00:00,2,36.33,11.007,11.007,11.974,209.9,61.3
2022-05-12 15:00:00,3,36.84,9.017,9.017,9.567,223.3,54.09
2022-05-12 15:00:00,4,37.98,12.853,12.853,13.427,210.2,55.64
2022-05-12 15:00:00,5,39.53,12.063,12.063,12.438,226.5,52.86
2022-05-12 15:00:00,6,34.73,10.562,10.562,11.435,207.3,47.11
2022-05-12 15:00:00,7,34.98,11.444,11.444,12.316,199.0,53.89
2022-05-12 15:00:00,8,35.37,10.024,10.024,10.481,213.9,51.65
2022-05-12 15:30:00,1,38.53,10.823,10.823,11.665,242.8,58.68
2022-05-12 15:30:00,2,33.61,11.935,11.935,13.04,224.8,59.15
2022-05-12 15:30:00,3,36.03,12.263,12.263,13.392,230.6,51.74
2022-05-12 15:30:00,4,37.15,8.866,8.866,9.383,239.2,59.51
2022-05-12 15:30:00,5,39.37,11.758,11.758,12.508,251.1,55.01
2022-05-12 15:30:00,6,33.57,8.145,8.145,8.491,233.3,54.22
2022-05-12 15:30:00,7,34.42,9.729,9.729,10.457,225.9,52.38
2022-05-12 15:30:00,8,33.47,8.246,8.246,8.638,236.3,52.7
2022-05-12 16:00:00,1,37.32,8.493,8.493,9.501,207.6,52.77
2022-05-12 16:00:00,2,35.6,8.187,8.187,8.661,202.7,54.53
2022-05-12 16:00:00,3,35.84,8.664,8.664,9.07,205.9,54.83
2022-05-12 16:00:00,4,36.92,9.729,9.729,10.301,208.9,53.56
2022-05-12 16:00:00,5,38.87,7.055,7.055,7.413,219.3,56.55
2022-05-12 16:00:00,6,32.96,7.824,7.824,8.224,198.5,55.8
2022-05-12 16:00:00,7,36.0,9.522,9.522,10.162,196.1,53.94
2022-05-12 16:00:00,8,33.14,8.371,8.371,8.724,201.9,53.09
2022-05-12 16:30:00,1,35.17,10.596,10.596,11.158,185.0,53.23
2022-05-12 16:30:00,2,33.59,8.654,8.654,9.349,174.4,55.83
2022-05-12 16:30:00,3,35.25,8.667,8.667,8.943,193.3,52.54
2022-05-12 16:30:00,4,35.62,8.862,8.862,9.337,182.6,57.23
2022-05-12 16:30:00,5,37.28,9.386,9.386,10.024,190.3,52.12
2022-05-12 16:30:00,6,32.88,9.672,9.672,10.171,175.3,45.97
2022-05-12 16:30:00,7,33.74,8.908,8.908,9.549,187.3,51.96
2022-05-12 16:30:00,8,32.06,8.443,8.443,9.117,177.2,52.72
2022-05-12 17:00:00,1,36.6,7.613,7.613,8.334,232.2,49.06
2022-05-12 17:00:00,2,33.99,9.729,9.729,10.175,235.4,57.11
2022-05-12 17:00:00,3,34.59,10.579,10.579,11.089,243.5,52.5
2022-05-12 17:00:00,4,33.4,7.14,7.14,7.544,251.2,55.53
2022-05-12 17:00:00,5,36.7,9.916,9.916,10.503,259.8,55.79
2022-05-12 17:00:00,6,32.44,8.144,8.144,8.615,242.8,47.89
2022-05-12 17:00:00,7,34.38,8.457,8.457,9.135,231.5,55.21
2022-05-12 17:00:00,8,32.42,10.813,10.813,11.382,243.0,56.29
2022-05-12 17:30:00,1,34.86,8.54,8.54,8.939,173.7,51.82
2022-05-12 17:30:00,2,33.62,7.324,7.324,7.786,176.4,55.84
2022-05-12 17:30:00,3,32.39,7.01,7.01,7.509,179.9,53.02
2022-05-12 17:30:00,4,33.28,6.941,6.941,7.202,169.3,57.13
2022-05-12 17:30:00,5,37.19,7.788,7.788,8.451,188.5,55.6
2022-05-12 17:30:00,6,30.47,9.948,9.948,10.498,170.4,52.48
2022-05-12 17:30:00,7,32.64,8.603,8.603,9.129,169.3,52.02
2022-05-12 17:30:00,8,30.63,9.484,9.484,10.177,177.0,55.29
2022-05-12 18:00:00,1,34.18,10.556,10.556,11.123,221.5,58.55
2022-05-12 18:00:00,2,32.52,10.196,10.196,10.673,219.7,54.35
2022-05-12 18:00:00,3,31.49,10.168,10.168,10.881,224.2,56.76
2022-05-12 18:00:00,4,33.14,7.215,7.215,7.699,218.6,53.48
2022-05-12 18:00:00,5,36.42,9.776,9.776,10.654,218.5,49.55
2022-05-12 18:00:00,6,31.06,7.509,7.509,7.791,219.2,48.06
2022-05-12 18:00:00,7,31.25,8.407,8.407,8.805,221.2,56.69
2022-05-12 18:00:00,8,31.07,10.425,10.425,10.822,226.9,53.41
2022-05-12 18:30:00,1,34.69,8.868,8.868,9.43,186.5,52.79
2022-05-12 18:30:00,2,31.71,8.743,8.743,9.422,172.6,51.44
2022-05-12 18:30:00,3,32.56,9.302,9.302,9.703,187.1,48.02
2022-05-12 18:30:00,4,32.92,7.562,7.562,8.339,189.1,54.57
2022-05-12 18:30:00,5,36.29,7.626,7.626,8.18,196.7,54.39
2022-05-12 18:30:00,6,29.8,9.186,9.186,9.786,181.2,55.19
2022-05-12 18:30:00,7,30.82,8.585,8.585,9.22,174.9,57.26
2022-05-12 18:30:00,8,29.32,11.207,11.207,11.861,195.3,53.48
2022-05-12 19:00:00,1,33.51,6.803,6.803,7.095,219.1,57.16
2022-05-12 19:00:00,2,31.07,10.027,10.027,10.554,219.1,59.15
2022-05-12 19:00:00,3,31.66,10.615,10.615,11.356,230.8,51.5
2022-05-12 19:00:00,4,31.59,7.508,7.508,7.856,229.1,53.64
2022-05-12 19:00:00,5,33.4,7.868,7.868,8.239,228.3,57.62
2022-05-12 19:00:00,6,29.17,9.295,9.295,9.616,219.9,50.55
2022-05-12 19:00:00,7,29.26,9.064,9.064,9.489,220.8,60.83
2022-05-12 19:00:00,8,28.41,7.157,7.157,7.396,217.7,54.46
2022-05-12 19:30:00,1,31.66,7.092,7.092,7.551,227.2,51.03
2022-05-12 19:30:00,2,30.88,6.947,6.947,7.585,221.9,53.84
2022-05-12 19:30:00,3,30.6,7.273,7.273,7.529,233.1,46.86
2022-05-12 19:30:00,4,28.86,7.65,7.65,8.113,233.7,57.21
2022-05-12 19:30:00,5,32.93,6.428,6.428,6.806,227.8,59.49
2022-05-12 19:30:00,6,27.21,9.958,9.958,10.639,224.7,51.46
2022-05-12 19:30:00,7,27.5,6.987,6.987,6.799,221.3,59.26
2022-05-12 19:30:00,8,27.91,8.541,8.541,9.226,237.0,49.6
2022-05-12 20:00:00,1,31.75,9.225,9.225,9.84,216.9,53.31
2022-05-12 20:00:00,2,28.7,7.733,7.733,8.287,215.9,57.6
2022-05-12 20:00:00,3,30.33,10.128,10.128,10.406,217.1,51.39
2022-05-12 20:00:00,4,31.0,8.163,8.163,8.228,217.9,54.85
2022-05-12 20:00:00,5,32.25,7.469,7.469,7.678,225.1,58.98
2022-05-12 20:00:00,6,26.6,7.646,7.646,8.074,217.7,52.4
2022-05-12 20:00:00,7,28.28,7.482,7.482,7.778,219.2,54.95
2022-05-12 20:00:00,8,26.88,7.947,7.947,8.195,226.3,50.26
2022-05-12 20:30:00,1,32.56,7.334,7.334,7.377,203.0,51.14
2022-05-12 20:30:00,2,26.77,7.543,7.543,7.884,204.0,56.48
2022-05-12 20:30:00,3,29.33,7.565,7.565,8.49,208.3,56.45
2022-05-12 20:30:00,4,30.15,6.805,6.805,7.166,203.5,54.25
2022-05-12 20:30:00,5,31.72,6.964,6.964,7.327,220.4,55.24
2022-05-12 20:30:00,6,24.79,7.513,7.513,7.557,195.7,51.5
2022-05-12 20:30:00,7,26.94,9.003,9.003,9.716,198.5,51.88
2022-05-12 20:30:00,8,26.95,7.753,7.753,7.843,207.9,56.57
2022-05-12 21:00:00,1,30.77,6.008,6.008,6.585,207.1,53.47
2022-05-12 21:00:00,2,27.07,7.911,7.911,8.655,195.1,60.95
2022-05-12 21:00:00,3,30.15,7.119,7.119,7.75,199.6,54.63
2022-05-12 21:00:00,4,29.9,7.087,7.087,7.532,209.0,54.0
2022-05-12 21:00:00,5,31.14,8.463,8.463,9.069,203.2,56.21
2022-05-12 21:00:00,6,26.19,7.599,7.599,8.178,196.9,47.53
2022-05-12 21:00:00,7,27.28,8.657,8.657,9.325,197.5,51.79
2022-05-12 21:00:00,8,26.04,9.688,9.688,10.06,193.6,54.32
2022-05-12 21:30:00,1,30.02,7.803,7.803,8.249,215.0,51.33
2022-05-12 21:30:00,2,28.72,6.438,6.438,6.387,211.5,60.0
2022-05-12 21:30:00,3,28.43,5.048,5.048,5.076,221.2,55.82
2022-05-12 21:30:00,4,28.47,7.362,7.362,7.621,208.2,54.62
2022-05-12 21:30:00,5,30.58,9.337,9.337,9.779,226.8,55.06
2022-05-12 21:30:00,6,24.21,7.029,7.029,7.503,215.2,50.9
2022-05-12 21:30:00,7,27.5,7.945,7.945,8.067,207.9,56.74
2022-05-12 21:30:00,8,26.37,7.286,7.286,7.968,217.9,51.06
2022-05-12 22:00:00,1,31.03,8.458,8.458,8.854,208.2,57.24
2022-05-12 22:00:00,2,27.64,6.266,6.266,6.61,200.8,54.05
2022-05-12 22:00:00,3,28.5,9.497,9.497,9.763,215.4,55.14
2022-05-12 22:00:00,4,29.03,8.051,8.051,8.21,208.1,55.84
2022-05-12 22:00:00,5,30.86,8.486,8.486,8.555,213.0,57.92
2022-05-12 22:00:00,6,25.63,6.81,6.81,7.678,198.3,50.86
2022-05-12 22:00:00,7,26.23,7.646,7.646,7.714,198.1,56.02
2022-05-12 22:00:00,8,26.72,7.028,7.028,7.794,205.1,50.0
2022-05-12 22:30:00,1,28.53,7.659,7.659,7.753,190.2,53.7
2022-05-12 22:30:00,2,26.9,6.574,6.574,6.653,186.9,53.59
2022-05-12 22:30:00,3,26.43,4.628,4.628,5.2,191.0,53.77
2022-05-12 22:30:00,4,27.41,7.366,7.366,7.513,193.9,52.92
2022-05-12 22:30:00,5,29.71,6.607,6.607,6.831,212.7,53.21
2022-05-12 22:30:00,6,25.33,9.71,9.71,10.36,187.4,50.54
2022-05-12 22:30:00,7,27.52,5.801,5.801,5.857,195.4,53.94
2022-05-12 22:30:00,8,23.58,4.895,4.895,5.575,198.8,56.23
2022-05-12 23:00:00,1,28.44,5.684,5.684,5.973,218.1,53.59
2022-05-12 23:00:00,2,25.92,8.304,8.304,8.972,206.7,55.99
2022-05-12 23:00:00,3,27.45,7.636,7.636,8.421,212.9,51.9
2022-05-12 23:00:00,4,28.64,6.598,6.598,7.068,210.5,53.21
2022-05-12 23:00:00,5,29.57,8.479,8.479,8.791,219.7,58.67
2022-05-12 23:00:00,6,23.96,6.287,6.287,5.991,212.1,50.1
2022-05-12 23:00:00,7,26.28,8.474,8.474,8.762,204.2,55.22
2022-05-12 23:00:00,8,24.46,7.646,7.646,7.833,208.3,57.8
2022-05-12 23:30:00,1,30.67,6.204,6.204,6.701,215.3,50.83
2022-05-12 23:30:00,2,25.8,9.435,9.435,10.042,204.0,55.35
2022-05-12 23:30:00,3,28.31,7.928,7.928,8.536,215.0,54.31
2022-05-12 23:30:00,4,27.58,8.727,8.727,9.458,212.1,51.92
2022-05-12 23:30:00,5,29.46,7.586,7.586,7.953,224.4,52.12
2022-05-12 23:30:00,6,24.27,9.168,9.168,9.606,217.2,54.69
2022-05-12 23:30:00,7,25.58,6.152,6.152,6.755,206.1,55.96
2022-05-12 23:30:00,8,23.99,9.196,9.196,9.872,199.0,47.06
2022-05-13 00:00:00,1,29.11,6.048,6.048,6.399,266.4,60.53
2022-05-13 00:00:00,2,27.01,7.068,7.068,7.771,262.7,56.02
2022-05-13 00:00:00,3,25.78,7.607,7.607,7.681,273.3,51.62
2022-05-13 00:00:00,4,26.9,4.463,4.463,4.659,265.7,54.02
2022-05-13 00:00:00,5,29.64,6.736,6.736,6.846,291.1,53.05
2022-05-13 00:00:00,6,23.14,4.994,4.994,4.949,268.6,48.58
2022-05-13 00:00:00,7,26.64,6.615,6.615,6.866,272.2,56.38
2022-05-13 00:00:00,8,24.92,6.547,6.547,6.978,271.1,54.92
2022-05-13 00:30:00,1,29.1,9.227,9.227,10.132,197.6,55.24
2022-05-13 00:30:00,2,25.21,7.614,7.614,8.073,203.9,58.88
2022-05-13 00:30:00,3,26.35,9.852,9.852,10.396,205.2,52.43
2022-05-13 00:30:00,4,28.23,6.686,6.686,6.848,205.8,50.15
2022-05-13 00:30:00,5,30.5,8.534,8.534,8.882,219.6,55.95
2022-05-13 00:30:00,6,25.2,9.315,9.315,10.296,202.7,50.71
2022-05-13 00:30:00,7,25.35,6.94,6.94,7.186,201.3,56.62
2022-05-13 00:30:00,8,24.43,7.416,7.416,7.749,211.2,51.11
2022-05-13 01:00:00,1,29.67,8.546,8.546,8.819,213.2,51.98
2022-05-13 01:00:00,2,26.69,7.91,7.91,8.684,196.1,56.21
2022-05-13 01:00:00,3,28.87,6.863,6.863,7.414,210.0,57.41
2022-05-13 01:00:00,4,27.28,5.426,5.426,5.566,200.9,54.27
2022-05-13 01:00:00,5,29.71,5.62,5.62,6.113,211.9,52.86
2022-05-13 01:00:00,6,23.82,8.944,8.944,9.379,198.6,52.48
2022-05-13 01:00:00,7,26.45,7.501,7.501,8.238,204.2,52.56
2022-05-13 01:00:00,8,23.95,8.36,8.36,8.881,206.9,52.39
2022-05-13 01:30:00,1,28.55,7.301,7.301,7.866,226.9,46.58
2022-05-13 01:30:00,2,26.07,7.353,7.353,7.584,225.6,56.52
2022-05-13 01:30:00,3,27.89,7.33,7.33,7.635,230.6,53.8
2022-05-13 01:30:00,4,28.66,7.526,7.526,8.129,225.4,56.74
2022-05-13 01:30:00,5,30.86,7.565,7.565,8.061,233.6,58.18
2022-05-13 01:30:00,6,23.62,8.44,8.44,9.176,226.4,51.2
2022-05-13 01:30:00,7,26.04,6.629,6.629,6.851,219.0,50.56
2022-05-13 01:30:00,8,24.03,9.036,9.036,9.827,229.2,55.48
2022-05-13 02:00:00,1,30.38,6.804,6.804,6.936,247.2,50.45
2022-05-13 02:00:00,2,28.91,5.796,5.796,6.285,245.9,59.04
2022-05-13 02:00:00,3,28.35,5.24,5.24,5.74,251.5,53.72
2022-05-13 02:00:00,4,28.22,9.223,9.223,9.722,257.8,52.67
2022-05-13 02:00:00,5,30.2,6.242,6.242,6.121,258.0,53.3
2022-05-13 02:00:00,6,24.02,8.431,8.431,8.869,251.8,51.68
2022-05-13 02:00:00,7,26.15,7.923,7.923,8.43,250.2,55.85
2022-05-13 02:00:00,8,25.36,6.649,6.649,6.899,250.8,58.04
2022-05-13 02:30:00,1,30.64,7.593,7.593,8.448,193.0,53.69
2022-05-13 02:30:00,2,27.45,6.781,6.781,6.918,188.6,56.26
2022-05-13 02:30:00,3,29.8,4.913,4.913,5.192,199.6,58.69
2022-05-13 02:30:00,4,29.71,6.864,6.864,7.405,193.4,57.31
2022-05-13 02:30:00,5,31.4,7.136,7.136,7.533,207.5,53.73
2022-05-13 02:30:00,6,25.16,6.149,6.149,6.532,205.3,47.1
2022-05-13 02:30:00,7,27.23,6.269,6.269,6.573,200.4,54.21
2022-05-13 02:30:00,8,26.4,7.492,7.492,8.09,205.6,47.63
2022-05-13 03:00:00,1,30.86,8.26,8.26,8.698,209.7,49.35
2022-05-13 03:00:00,2,28.61,7.57,7.57,7.641,209.9,54.45
2022-05-13 03:00:00,3,28.25,6.364,6.364,6.814,209.3,49.18
2022-05-13 03:00:00,4,29.41,5.983,5.983,6.393,206.6,54.75
2022-05-13 03:00:00,5,31.92,5.652,5.652,6.123,219.6,54.04
2022-05-13 03:00:00,6,25.5,7.342,7.342,7.701,212.8,49.88
2022-05-13 03:00:00,7,29.04,7.196,7.196,7.734,205.5,57.5
2022-05-13 03:00:00,8,26.46,8.735,8.735,9.476,213.2,52.42
2022-05-13 03:30:00,1,30.55,7.351,7.351,7.934,207.5,52.85
2022-05-13 03:30:00,2,28.85,8.817,8.817,9.692,202.4,54.36
2022-05-13 03:30:00,3,29.64,8.428,8.428,8.876,202.1,55.24
2022-05-13 03:30:00,4,29.4,7.549,7.549,8.208,200.3,53.81
2022-05-13 03:30:00,5,32.52,8.575,8.575,8.97,211.5,54.92
2022-05-13 03:30:00,6,27.91,7.856,7.856,8.27,194.1,53.03
2022-05-13 03:30:00,7,28.44,7.993,7.993,8.869,194.1,58.0
2022-05-13 03:30:00,8,27.04,7.537,7.537,8.365,204.7,54.95
2022-05-13 04:00:00,1,31.93,5.763,5.763,5.94,231.2,53.71
2022-05-13 04:00:00,2,28.29,8.211,8.211,8.69,231.0,56.98
2022-05-13 04:00:00,3,30.32,7.931,7.931,8.657,246.5,51.99
2022-05-13 04:00:00,4,30.12,6.473,6.473,6.455,235.8,52.88
2022-05-13 04:00:00,5,31.21,8.522,8.522,9.243,247.4,54.82
2022-05-13 04:00:00,6,24.95,8.122,8.122,8.797,234.6,52.66
2022-05-13 04:00:00,7,29.07,6.172,6.172,6.59,237.3,51.5
2022-05-13 04:00:00,8,28.37,9.717,9.717,10.148,239.4,53.87
2022-05-13 04:30:00,1,32.63,8.687,8.687,9.276,217.2,51.11
2022-05-13 04:30:00,2,29.63,10.114,10.114,10.51,221.4,57.71
2022-05-13 04:30:00,3,31.05,9.389,9.389,10.105,233.0,51.0
2022-05-13 04:30:00,4,30.86,8.038,8.038,8.405,224.4,55.34
2022-05-13 04:30:00,5,34.39,8.455,8.455,8.932,241.0,51.98
2022-05-13 04:30:00,6,28.37,7.332,7.332,7.7,222.1,52.43
2022-05-13 04:30:00,7,30.39,10.462,10.462,11.143,225.9,58.1
2022-05-13 04:30:00,8,28.5,7.811,7.811,8.215,229.0,55.49
2022-05-13 05:00:00,1,32.74,7.894,7.894,8.51,226.6,54.49
2022-05-13 05:00:00,2,31.19,7.115,7.115,7.587,219.6,59.8
2022-05-13 05:00:00,3,32.48,8.721,8.721,9.029,237.8,56.38
2022-05-13 05:00:00,4,31.98,7.902,7.902,8.468,222.2,53.07
2022-05-13 05:00:00,5,34.31,7.047,7.047,7.667,235.9,58.18
2022-05-13 05:00:00,6,27.31,10.238,10.238,10.623,228.0,47.27
2022-05-13 05:00:00,7,29.36,11.053,11.053,12.069,217.4,55.36
2022-05-13 05:00:00,8,27.5,7.892,7.892,8.6,224.4,56.04
2022-05-13 05:30:00,1,34.15,8.012,8.012,8.601,200.2,54.06
2022-05-13 05:30:00,2,31.41,8.381,8.381,9.02,194.7,59.96
2022-05-13 05:30:00,3,32.97,8.042,8.042,8.514,195.7,52.84
2022-05-13 05:30:00,4,32.45,9.105,9.105,9.806,192.3,54.38
2022-05-13 05:30:00,5,34.95,8.938,8.938,9.56,213.8,52.29
2022-05-13 05:30:00,6,29.45,8.86,8.86,9.552,200.4,51.5
2022-05-13 05:30:00,7,29.99,7.404,7.404,7.792,195.1,56.76
2022-05-13 05:30:00,8,30.43,9.589,9.589,10.074,200.5,52.59
2022-05-13 06:00:00,1,34.82,7.861,7.861,8.736,212.5,51.32
2022-05-13 06:00:00,2,31.18,8.958,8.958,9.385,216.1,58.45
2022-05-13 06:00:00,3,32.33,8.415,8.415,8.977,230.1,55.98
2022-05-13 06:00:00,4,34.31,9.811,9.811,10.308,226.3,53.4
2022-05-13 06:00:00,5,34.62,10.502,10.502,11.114,227.1,56.84
2022-05-13 06:00:00,6,31.08,9.483,9.483,9.856,216.1,54.42
2022-05-13 06:00:00,7,31.43,10.882,10.882,11.959,207.0,56.85
2022-05-13 06:00:00,8,29.57,5.341,5.341,5.813,209.9,58.85
2022-05-13 06:30:00,1,35.53,9.283,9.283,9.503,233.1,53.32
2022-05-13 06:30:00,2,33.15,11.069,11.069,11.908,229.4,60.1
2022-05-13 06:30:00,3,34.87,9.336,9.336,10.224,242.9,55.5
2022-05-13 06:30:00,4,34.53,8.088,8.088,8.819,234.6,62.19
2022-05-13 06:30:00,5,36.74,8.574,8.574,9.263,237.3,58.3
2022-05-13 06:30:00,6,32.07,11.085,11.085,12.087,229.9,51.87
2022-05-13 06:30:00,7,33.03,10.337,10.337,10.904,231.1,57.14
2022-05-13 06:30:00,8,30.86,9.766,9.766,10.434,230.5,51.29
2022-05-13 07:00:00,1,35.14,11.082,11.082,11.576,250.8,52.34
2022-05-13 07:00:00,2,32.76,10.383,10.383,10.827,241.9,61.3
2022-05-13 07:00:00,3,34.59,8.84,8.84,9.156,252.3,50.63
2022-05-13 07:00:00,4,35.44,10.759,10.759,11.515,243.1,63.14
2022-05-13 07:00:00,5,37.63,9.338,9.338,9.677,259.3,52.01
2022-05-13 07:00:00,6,32.62,10.8,10.8,11.608,240.5,58.46
2022-05-13 07:00:00,7,34.06,9.991,9.991,10.536,242.7,54.25
2022-05-13 07:00:00,8,31.83,9.217,9.217,9.674,249.0,50.98
2022-05-13 07:30:00,1,37.61,8.964,8.964,9.597,216.0,54.13
2022-05-13 07:30:00,2,31.94,8.571,8.571,9.502,194.2,61.2
2022-05-13 07:30:00,3,36.59,8.335,8.335,8.56,207.9,52.82
2022-05-13 07:30:00,4,34.84,11.216,11.216,11.998,212.5,55.89
2022-05-13 07:30:00,5,38.91,9.398,9.398,9.837,214.3,56.33
2022-05-13 07:30:00,6,32.96,9.662,9.662,10.384,199.8,48.64
2022-05-13 07:30:00,7,34.65,10.045,10.045,10.721,203.4,51.59
2022-05-13 07:30:00,8,33.32,9.391,9.391,9.619,209.6,49.96
2022-05-13 08:00:00,1,35.73,9.265,9.265,9.636,231.8,54.65
2022-05-13 08:00:00,2,35.03,9.825,9.825,10.733,211.9,56.72
2022-05-13 08:00:00,3,37.12,12.286,12.286,12.763,228.4,51.55
2022-05-13 08:00:00,4,37.44,10.194,10.194,10.918,236.2,60.02
2022-05-13 08:00:00,5,37.57,7.893,7.893,8.22,229.5,57.28
2022-05-13 08:00:00,6,35.07,9.316,9.316,10.046,220.9,47.96
2022-05-13 08:00:00,7,34.25,9.754,9.754,10.656,224.7,57.11
2022-05-13 08:00:00,8,33.51,10.288,10.288,10.62,231.7,55.08
2022-05-13 08:30:00,1,38.15,9.807,9.807,10.111,233.9,55.57
2022-05-13 08:30:00,2,36.94,9.691,9.691,10.245,231.1,59.93
2022-05-13 08:30:00,3,37.93,10.685,10.685,10.908,225.3,55.94
2022-05-13 08:30:00,4,37.62,10.1,10.1,10.479,234.2,56.43
2022-05-13 08:30:00,5,39.89,10.398,10.398,11.006,245.2,57.37
2022-05-13 08:30:00,6,33.79,10.087,10.087,10.533,245.6,47.48
2022-05-13 08:30:00,7,35.81,11.383,11.383,12.358,234.6,53.7
2022-05-13 08:30:00,8,33.41,9.734,9.734,10.374,229.3,53.23
2022-05-13 09:00:00,1,40.37,7.802,7.802,8.041,218.7,55.5
2022-05-13 09:00:00,2,36.05,8.675,8.675,9.137,208.8,50.88
2022-05-13 09:00:00,3,37.82,10.833,10.833,11.186,217.0,56.7
2022-05-13 09:00:00,4,38.43,9.901,9.901,10.577,214.2,53.37
2022-05-13 09:00:00,5,39.67,9.175,9.175,9.666,225.3,47.67
2022-05-13 09:00:00,6,33.46,9.225,9.225,9.627,214.2,48.14
2022-05-13 09:00:00,7,35.94,10.529,10.529,11.221,202.3,58.91
2022-05-13 09:00:00,8,34.81,8.15,8.15,8.714,212.2,52.74
2022-05-13 09:30:00,1,41.07,10.369,10.369,11.058,239.3,51.98
2022-05-13 09:30:00,2,37.19,9.059,9.059,9.286,225.9,53.89
2022-05-13 09:30:00,3,38.27,10.715,10.715,11.484,241.8,51.23
2022-05-13 09:30:00,4,38.38,9.867,9.867,10.424,231.7,56.99
2022-05-13 09:30:00,5,39.64,10.201,10.201,10.964,234.9,52.39
2022-05-13 09:30:00,6,36.42,8.878,8.878,9.499,234.1,52.94
2022-05-13 09:30:00,7,35.21,11.486,11.486,11.957,236.5,55.47
2022-05-13 09:30:00,8,35.66,9.2,9.2,9.493,231.7,52.31
2022-05-13 10:00:00,1,39.67,10.408,10.408,10.559,178.0,56.54
2022-05-13 10:00:00,2,36.2,10.913,10.913,11.703,162.5,53.04
2022-05-13 10:00:00,3,38.49,10.23,10.23,10.751,172.4,52.75
2022-05-13 10:00:00,4,39.31,8.741,8.741,9.428,173.5,58.4
2022-05-13 10:00:00,5,40.33,10.493,10.493,11.193,189.6,54.96
2022-05-13 10:00:00,6,37.78,10.714,10.714,11.19,163.0,51.83
2022-05-13 10:00:00,7,37.21,10.619,10.619,11.243,168.6,58.57
2022-05-13 10:00:00,8,34.95,10.064,10.064,10.624,178.1,56.09
2022-05-13 10:30:00,1,38.51,6.942,6.942,7.473,225.9,59.8
2022-05-13 10:30:00,2,38.58,6.52,6.52,6.69,230.3,55.11
2022-05-13 10:30:00,3,40.06,9.931,9.931,10.612,229.4,49.19
2022-05-13 10:30:00,4,39.78,9.399,9.399,10.207,224.9,54.45
2022-05-13 10:30:00,5,40.56,9.322,9.322,9.622,233.3,52.77
2022-05-13 10:30:00,6,35.7,8.856,8.856,9.191,208.4,52.82
2022-05-13 10:30:00,7,37.59,11.979,11.979,12.642,221.5,63.2
2022-05-13 10:30:00,8,36.47,9.681,9.681,10.283,227.5,60.85
2022-05-13 11:00:00,1,40.21,11.774,11.774,12.219,203.3,50.1
2022-05-13 11:00:00,2,37.76,9.829,9.829,9.993,203.1,52.79
2022-05-13 11:00:00,3,38.4,10.96,10.96,11.374,227.8,55.22
2022-05-13 11:00:00,4,38.97,9.928,9.928,10.446,215.6,54.48
